2;1;4;intr;najis;safe;#WERT!;;#WERT!;#WERT!;#WERT!;x;#WERT!;#NAME?
2;195;9;aus2;ẜohdijis;safe;l;;8;21955aus2ẜohdijis;25ẜohdijis;x;x;#NAME?
2;195;14;aus2;ẜohdijis;safe;l;;8;21959aus2ẜohdijis;29ẜohdijis;x;x;#NAME?
2;195;23;aus2;dehwis;unsafe;l;;8;219514aus2ẜohdijis;214ẜohdijis;x;x;#NAME?
3;195;18;peri;attghahdajuẜcheeß;safe;l;;6;219523aus2dehwis;223dehwis;x;x;#NAME?
1;195;25;aus2;baͤhdajeeß;safe;l;?;17;319518periattghahdajuẜcheeß;318attghahdajuẜcheeß;x;x;#NAME?
1;195;26;aus2;ſchijeeß;safe;l;;10;119525aus2baͤhdajeeß;125baͤhdajeeß;x;x;#NAME?
3;195;24;peri;ʒeh-leeß;absolute_trash;l;;8;119526aus2ſchijeeß;126ſchijeeß;x;x;#NAME?
3;195;2;peri;litʒeeß;unsafe;l;;8;319524periʒeh-leeß;324ʒeh-leeß;x;x;#NAME?
1;196;27;aus2;daggajuſẜi;safe;l;;7;31952perilitʒeeß;32litʒeeß;x;x;#NAME?
3;196;5;aus1;bijis;safe;l;;10;119627aus2daggajuſẜi;127daggajuſẜi;x;x;#NAME?
3;196;7;aus1;darrijis;safe;l;;5;31965aus1bijis;35bijis;x;x;#NAME?
1;196;24;aus2;peſtijis;safe;l;;8;31967aus1darrijis;37darrijis;x;x;#NAME?
3;196;28;aus1;ẜatʒijis;safe;l;;8;119624aus2peſtijis;124peſtijis;x;x;#NAME?
1;196;24;aus2;nahʒis;unsafe;l;;8;319628aus1ẜatʒijis;328ẜatʒijis;x;x;#NAME?
2;197;17;aus2;dſirrdejuẜchi;safe;l;;6;119624aus2nahʒis;124nahʒis;x;x;#NAME?
3;197;6;aus1;rijis;safe;l;;13;219717aus2dſirrdejuẜchi;217dſirrdejuẜchi;x;x;#NAME?
3;197;18;aus1;rijis;safe;l;;5;31976aus1rijis;36rijis;x;x;#NAME?
3;197;16;aus1;darrijis;safe;l;;5;319718aus1rijis;318rijis;x;x;#NAME?
2;197;19;aus2;ſchaͤhlojis;safe;l;;8;319716aus1darrijis;316darrijis;x;x;#NAME?
3;197;12;aus1;nomirris;unsafe;l;;11;219719aus2ſchaͤhlojis;219ſchaͤhlojis;x;x;#NAME?
3;197;17;aus1;nomirris;unsafe;l;;8;319712aus1nomirris;312nomirris;x;x;#NAME?
3;197;20;aus1;nomirris;unsafe;l;;8;319717aus1nomirris;317nomirris;x;x;#NAME?
3;197;28;aus2;nomirris;unsafe;l;;8;319720aus1nomirris;320nomirris;x;x;#NAME?
3;197;31;aus2;nomirris;unsafe;l;;8;319728aus2nomirris;328nomirris;x;x;#NAME?
1;197;5;aus2;dehwis;unsafe;l;;8;319731aus2nomirris;331nomirris;x;x;#NAME?
3;197;20;aus1;titʒis;unsafe;l;;6;11975aus2dehwis;15dehwis;x;x;#NAME?
1;197;4;aus2;kaunejeeß;safe;l;?;6;319720aus1titʒis;320titʒis;x;x;#NAME?
3;197;17;aus1;laidiß;unsafe;l;;9;11974aus2kaunejeeß;14kaunejeeß;x;x;#NAME?
3;198;16;aus2;bijuſẜi;safe;l;;6;319717aus1laidiß;317laidiß;x;x;#NAME?
2;198;14;aus2;noſkummuſẜi;safe;l;;7;319816aus2bijuſẜi;316bijuſẜi;x;x;#NAME?
3;198;20;aus2;pahwehlejis;safe;l;;11;219814aus2noſkummuſẜi;214noſkummuſẜi;x;x;#NAME?
1;198;12;peri;ẜehjis;safe;l;;11;319820aus2pahwehlejis;320pahwehlejis;x;x;#NAME?
3;198;7;aus2;bijis;safe;l;;6;119812periẜehjis;112ẜehjis;x;x;#NAME?
3;198;8;aus2;bijis;safe;l;;5;31987aus2bijis;37bijis;x;x;#NAME?
1;198;14;peri;darrijis;safe;l;;5;31988aus2bijis;38bijis;x;x;#NAME?
2;198;4;aus2;ẜataiſẜijis;safe;l;;8;119814peridarrijis;114darrijis;x;x;#NAME?
2;198;2;aus2;ißtrinnis;unsafe;l;;11;21984aus2ẜataiſẜijis;24ẜataiſẜijis;x;x;#NAME?
2;198;2;aus2;uswillʒis;unsafe;l;;9;21982aus2ißtrinnis;22ißtrinnis;x;x;#NAME?
2;198;3;aus2;uslitʒis;unsafe;l;;9;21982aus2uswillʒis;22uswillʒis;x;x;#NAME?
1;199;19;aus1;aiʒenajis;safe;l;;8;21983aus2uslitʒis;23uslitʒis;x;x;#NAME?
3;199;2;aus2;kahris;unsafe;l;;9;119919aus1aiʒenajis;119aiʒenajis;x;x;#NAME?
3;199;25;aus2;nomirris;unsafe;l;;6;31992aus2kahris;32kahris;x;x;#NAME?
3;199;8;aus2;notitʒis;unsafe;l;;8;319925aus2nomirris;325nomirris;x;x;#NAME?
3;199;13;aus2;ee⸗ghajiß;safe;l;;8;31998aus2notitʒis;38notitʒis;x;x;#NAME?
3;199;14;aus2;bujiß;safe;l;;9;319913aus2ee⸗ghajiß;313ee⸗ghajiß;x;x;#NAME?
3;200;20;aus2;ißghajuẜchi;safe;l;;5;319914aus2bujiß;314bujiß;x;x;#NAME?
3;200;21;aus2;mahʒijuẜchi;safe;l;;11;320020aus2ißghajuẜchi;320ißghajuẜchi;x;x;#NAME?
3;200;3;aus2;peedſaͤruẜchi;safe;l;;11;320021aus2mahʒijuẜchi;321mahʒijuẜchi;x;x;#NAME?
3;200;4;aus2;bijuſẜi;safe;l;;13;32003aus2peedſaͤruẜchi;33peedſaͤruẜchi;x;x;#NAME?
3;200;6;aus2;ẜakrittuẜchas;safe;l;;7;32004aus2bijuſẜi;34bijuſẜi;x;x;#NAME?
2;200;1;aus2;ghajis;safe;l;;13;32006aus2ẜakrittuẜchas;36ẜakrittuẜchas;x;x;#NAME?
2;200;9;aus2;paẜahrghajis;safe;l;;6;22001aus2ghajis;21ghajis;x;x;#NAME?
1;200;23;aus1;iß⸗bahrſtijis;safe;l;;12;22009aus2paẜahrghajis;29paẜahrghajis;x;x;#NAME?
3;200;31;aus2;iß⸗ſteepis;unsafe;l;;13;120023aus1iß⸗bahrſtijis;123iß⸗bahrſtijis;x;x;#NAME?
3;200;10;aus2;ʒeetis;unsafe;l;?;10;320031aus2iß⸗ſteepis;331iß⸗ſteepis;x;x;#NAME?
2;200;8;aus2;litʒis;unsafe;l;;6;320010aus2ʒeetis;310ʒeetis;x;x;#NAME?
3;200;8;aus2;notitʒis;unsafe;l;;6;22008aus2litʒis;28litʒis;x;x;#NAME?
3;200;7;aus2;ißbijajuẜcheeß;safe;l;;8;32008aus2notitʒis;38notitʒis;x;x;#NAME?
3;200;15;aus2;ẜohlijiß;safe;l;;14;32007aus2ißbijajuẜcheeß;37ißbijajuẜcheeß;x;x;#NAME?
3;200;25;aus2;kojiß;safe;l;;8;320015aus2ẜohlijiß;315ẜohlijiß;x;x;#NAME?
3;201;26;aus2;darrijuẜchi;safe;l;;5;320025aus2kojiß;325kojiß;x;x;#NAME?
3;201;30;aus2;ſprahkuẜchi;safe;l;;11;320126aus2darrijuẜchi;326darrijuẜchi;x;x;#NAME?
3;201;10;aus2;nomirruẜchi;safe;l;;11;320130aus2ſprahkuẜchi;330ſprahkuẜchi;x;x;#NAME?
3;201;30;aus2;plieſtuſchi;safe;l;;11;320110aus2nomirruẜchi;310nomirruẜchi;x;x;#NAME?
2;201;9;aus2;weddis;unsafe;l;;11;320130aus2plieſtuſchi;330plieſtuſchi;x;x;#NAME?
2;201;8;aus2;noweddis;unsafe;l;;6;22019aus2weddis;29weddis;x;x;#NAME?
1;201;9;aus2;jis;trash;l;;8;22018aus2noweddis;28noweddis;x;x;#NAME?
1;201;26;aus2;ap⸗ſtrahdajis;safe;l;;3;12019aus2jis;19jis;x;x;#NAME?
2;201;25;aus2;attſtajis;safe;l;;13;120126aus2ap⸗ſtrahdajis;126ap⸗ſtrahdajis;x;x;#NAME?
1;201;7;aus2;ẜehjis;safe;l;;9;220125aus2attſtajis;225attſtajis;x;x;#NAME?
1;201;8;aus2;ẜehjis;safe;l;;6;12017aus2ẜehjis;17ẜehjis;x;x;#NAME?
2;201;22;aus2;dijis;safe;l;;6;12018aus2ẜehjis;18ẜehjis;x;x;#NAME?
2;201;15;aus2;ẜohlijis;safe;l;;5;220122aus2dijis;222dijis;x;x;#NAME?
2;201;29;aus2;pellnijis;safe;l;;8;220115aus2ẜohlijis;215ẜohlijis;x;0;#NAME?
2;201;24;aus2;aplaupijis;safe;l;;9;220129aus2pellnijis;229pellnijis;x;x;#NAME?
2;201;12;aus2;ee⸗ſchkingkojis;safe;l;;10;220124aus2aplaupijis;224aplaupijis;x;x;#NAME?
3;201;19;aus2;nomirris;unsafe;l;;15;220112aus2ee⸗ſchkingkojis;212ee⸗ſchkingkojis;x;x;#NAME?
3;201;28;aus2;noẜchawis;unsafe;l;;8;320119aus2nomirris;319nomirris;x;x;#NAME?
2;201;25;aus2;dehwis;unsafe;l;;9;320128aus2noẜchawis;328noẜchawis;x;x;#NAME?
2;201;17;aus2;pateitʒis;unsafe;l;;6;220125aus2dehwis;225dehwis;x;x;#NAME?
3;201;1;aus2;bijeeß;safe;l;;9;220117aus2pateitʒis;217pateitʒis;x;x;#NAME?
3;201;29;aus2;riebejiß;safe;l;;6;32011aus2bijeeß;31bijeeß;x;x;#NAME?
3;201;2;aus2;nijiß;safe;l;;8;320129aus2riebejiß;329riebejiß;x;x;#NAME?
3;201;6;aus2;ẜatʒijiß;safe;l;;5;32012aus2nijiß;32nijiß;x;x;#NAME?
2;202;18;aus2;ghauẜchi;safe;l;;8;32016aus2ẜatʒijiß;36ẜatʒijiß;x;x;#NAME?
3;202;30;aus2;ghuẜchi;safe;l;;8;220218aus2ghauẜchi;218ghauẜchi;x;x;#NAME?
2;202;8;aus2;noſpreedis;unsafe;l;;7;320230aus2ghuẜchi;330ghuẜchi;x;x;#NAME?
2;202;13;aus2;ſadſis;unsafe;l;;10;22028aus2noſpreedis;28noſpreedis;x;x;#NAME?
3;202;8;aus2;ʒeetis;unsafe;l;?;6;220213aus2ſadſis;213ſadſis;x;x;#NAME?
2;202;25;aus2;ap⸗ahwis;unsafe;l;;6;32028aus2ʒeetis;38ʒeetis;x;x;#NAME?
3;202;1;aus2;notitʒis;unsafe;l;;8;220225aus2ap⸗ahwis;225ap⸗ahwis;x;x;#NAME?
3;202;31;aus2;attſtahjeeß;safe;l;?;8;32021aus2notitʒis;31notitʒis;x;x;#NAME?
2;202;24;aus2;ißdaͤwuſẜeeß;safe;l;;11;320231aus2attſtahjeeß;331attſtahjeeß;x;x;#NAME?
1;202;13;aus2;jauxeeß;unsafe;l;;12;220224aus2ißdaͤwuſẜeeß;224ißdaͤwuſẜeeß;x;x;#NAME?
3;202;3;aus2;ẜatʒijiß;safe;l;;7;120213aus2jauxeeß;113jauxeeß;x;x;#NAME?
3;203;28;aus2;ißghajuẜchi;safe;l;;8;32023aus2ẜatʒijiß;33ẜatʒijiß;x;x;#NAME?
3;203;25;aus2;ghullejuẜchi;safe;l;;11;320328aus2ißghajuẜchi;328ißghajuẜchi;x;x;#NAME?
3;203;29;aus2;bijuẜchi;safe;l;;12;320325aus2ghullejuẜchi;325ghullejuẜchi;x;x;#NAME?
3;203;26;aus2;noſchuwuẜchas;safe;l;;8;320329aus2bijuẜchi;329bijuẜchi;x;x;#NAME?
3;203;3;aus2;mirris;unsafe;l;;13;320326aus2noſchuwuẜchas;326noſchuwuẜchas;x;x;#NAME?
3;203;21;aus2;litʒis;unsafe;l;;6;32033aus2mirris;33mirris;x;x;#NAME?
3;203;27;aus2;ʒaͤhluẜcheeß;safe;l;;6;320321aus2litʒis;321litʒis;x;x;#NAME?
3;203;31;aus2;ʒaͤhluẜcheeß;safe;l;;12;320327aus2ʒaͤhluẜcheeß;327ʒaͤhluẜcheeß;x;x;#NAME?
3;203;13;aus2;ʒehleeß;unsafe;l;?;12;320331aus2ʒaͤhluẜcheeß;331ʒaͤhluẜcheeß;x;x;#NAME?
3;204;1;aus2;juẜchi;safe;l;;7;320313aus2ʒehleeß;313ʒehleeß;x;x;#NAME?
3;204;22;aus2;ghullejuẜchi;safe;l;;6;32041aus2juẜchi;31juẜchi;x;x;#NAME?
3;204;27;aus2;dſiewojuẜchi;safe;l;;12;320422aus2ghullejuẜchi;322ghullejuẜchi;x;x;#NAME?
3;204;6;aus2;dabbujuſchi;safe;l;;12;320427aus2dſiewojuẜchi;327dſiewojuẜchi;x;x;#NAME?
3;204;24;aus2;nahkuẜchi;safe;l;;11;32046aus2dabbujuſchi;36dabbujuſchi;x;x;#NAME?
3;204;23;aus2;tappuẜchi;safe;l;;9;320424aus2nahkuẜchi;324nahkuẜchi;x;x;#NAME?
3;204;22;aus2;ẜappuwuẜchi;safe;l;;9;320423aus2tappuẜchi;323tappuẜchi;x;x;#NAME?
1;204;31;aus2;bahrſtijis;safe;l;;11;320422aus2ẜappuwuẜchi;322ẜappuwuẜchi;x;x;#NAME?
2;204;25;aus2;peedſeh-ris;absolute_trash;l;;10;120431aus2bahrſtijis;131bahrſtijis;x;x;#NAME?
2;204;15;aus2;attrahwis;unsafe;l;;11;220425aus2peedſeh-ris;225peedſeh-ris;x;x;#NAME?
3;204;28;aus2;rahdijuẜcheeß;safe;l;;9;220415aus2attrahwis;215attrahwis;x;x;#NAME?
2;204;29;aus2;Ꞩarrghajeeß;safe;l;?;13;320428aus2rahdijuẜcheeß;328rahdijuẜcheeß;x;x;#NAME?
3;204;26;aus2;rahdijeeß;safe;l;;11;220429aus2Ꞩarrghajeeß;229Ꞩarrghajeeß;x;x;#NAME?
3;204;18;aus2;ʒehleeß;unsafe;l;?;9;320426aus2rahdijeeß;326rahdijeeß;x;x;#NAME?
3;204;20;aus2;ʒehleeß;unsafe;l;?;7;320418aus2ʒehleeß;318ʒehleeß;x;x;#NAME?
2;204;7;aus2;attkahpeeß;unsafe;l;?;7;320420aus2ʒehleeß;320ʒehleeß;x;x;#NAME?
1;205;31;aus2;noſeghuẜchi;safe;l;;10;22047aus2attkahpeeß;27attkahpeeß;x;x;#NAME?
3;205;27;aus2;apẜuhdſejuẜchi;safe;l;;11;120531aus2noſeghuẜchi;131noſeghuẜchi;x;x;#NAME?
1;205;27;aus2;us⸗aughuſẜi;safe;l;;14;320527aus2apẜuhdſejuẜchi;327apẜuhdſejuẜchi;x;x;#NAME?
3;205;12;aus2;Kaŗŗa⸗Wierees;unsafe;l;;11;120527aus2us⸗aughuſẜi;127us⸗aughuſẜi;x;x;#NAME?
2;205;16;aus2;noghajis;safe;u;;13;320512aus2Kaŗŗa⸗Wierees;312Kaŗŗa⸗Wierees;x;x;#NAME?
1;205;23;aus2;ẜehjis;safe;l;;8;220516aus2noghajis;216noghajis;x;x;#NAME?
1;205;28;aus2;iß⸗ẜehjis;safe;l;;6;120523aus2ẜehjis;123ẜehjis;x;x;#NAME?
3;205;7;aus2;bijis;safe;l;;9;120528aus2iß⸗ẜehjis;128iß⸗ẜehjis;x;x;#NAME?
3;205;30;aus2;bijis;safe;l;;5;32057aus2bijis;37bijis;x;x;#NAME?
1;205;25;aus2;darrijis;safe;l;;5;320530aus2bijis;330bijis;x;x;#NAME?
3;205;5;aus2;noẜatʒijis;safe;l;;8;120525aus2darrijis;125darrijis;x;x;#NAME?
2;205;26;aus2;apmaͤlojis;safe;l;;10;32055aus2noẜatʒijis;35noẜatʒijis;x;x;#NAME?
2;205;5;aus2;dſiewojis;safe;l;;10;220526aus2apmaͤlojis;226apmaͤlojis;x;x;#NAME?
2;205;21;aus2;dſiewojis;safe;l;;9;22055aus2dſiewojis;25dſiewojis;x;x;#NAME?
2;205;18;aus2;usjehmis;unsafe;l;;9;220521aus2dſiewojis;221dſiewojis;x;x;#NAME?
2;205;25;aus2;ab⸗buhris;unsafe;l;;8;220518aus2usjehmis;218usjehmis;x;x;#NAME?
2;205;26;aus2;nokahwis;unsafe;l;;9;220525aus2ab⸗buhris;225ab⸗buhris;x;x;#NAME?
2;205;14;aus2;nahʒis;unsafe;l;;8;220526aus2nokahwis;226nokahwis;x;x;#NAME?
2;205;23;aus2;Ꞩarrgha-jeeß;absolute_trash;l;;6;220514aus2nahʒis;214nahʒis;x;x;#NAME?
1;205;7;aus2;leelijeeß;safe;l;;12;220523aus2Ꞩarrgha-jeeß;223Ꞩarrgha-jeeß;x;x;#NAME?
2;205;27;aus2;ſaͤmmojeeß;safe;l;?;9;12057aus2leelijeeß;17leelijeeß;x;x;#NAME?
3;206;3;aus2;bijuẜchi;safe;l;;10;220527aus2ſaͤmmojeeß;227ſaͤmmojeeß;x;x;#NAME?
2;206;1;aus2;darrijuſchi;safe;l;;8;32063aus2bijuẜchi;33bijuẜchi;x;x;#NAME?
2;206;3;aus2;darrijuẜchi;safe;l;;11;22061aus2darrijuſchi;21darrijuſchi;x;x;#NAME?
2;206;28;aus2;tappuſchi;safe;l;;11;22063aus2darrijuẜchi;23darrijuẜchi;x;x;#NAME?
2;206;26;aus2;notickuſẜi;safe;l;;9;220628aus2tappuſchi;228tappuſchi;x;x;#NAME?
1;206;2;aus2;eelaidis;unsafe;l;;10;220626aus2notickuſẜi;226notickuſẜi;x;x;#NAME?
3;206;17;aus2;bijis;safe;l;;8;12062aus2eelaidis;12eelaidis;x;x;#NAME?
3;206;26;aus2;bijis;safe;l;;5;320617aus2bijis;317bijis;x;x;#NAME?
3;206;30;aus2;bijis;safe;l;;5;320626aus2bijis;326bijis;x;x;#NAME?
2;206;16;aus2;raddijis;safe;l;;5;320630aus2bijis;330bijis;x;x;#NAME?
1;206;9;aus2;darrijis;safe;l;;8;220616aus2raddijis;216raddijis;x;x;#NAME?
1;206;9;aus2;darrijis;safe;l;;8;12069aus2darrijis;19darrijis;x;x;#NAME?
1;206;21;aus2;darrijis;safe;l;;8;12069aus2darrijis;19darrijis;x;x;#NAME?
1;206;10;aus2;mahʒijis;safe;l;;8;120621aus2darrijis;121darrijis;x;x;#NAME?
1;206;6;aus2;ghraͤkojis;safe;l;;8;120610aus2mahʒijis;110mahʒijis;x;x;#NAME?
3;206;26;aus2;kallpojis;safe;l;;10;12066aus2ghraͤkojis;16ghraͤkojis;x;x;#NAME?
1;206;7;aus2;pahrkahpis;unsafe;l;;9;320626aus2kallpojis;326kallpojis;x;x;#NAME?
3;206;8;aus2;nomir-ris;absolute_trash;l;;10;12067aus2pahrkahpis;17pahrkahpis;x;x;#NAME?
1;206;4;aus2;dehwis;unsafe;l;;9;32068aus2nomir-ris;38nomir-ris;x;x;#NAME?
1;206;7;aus2;dehwis;unsafe;l;;6;12064aus2dehwis;14dehwis;x;x;#NAME?
2;206;17;aus2;dehwis;unsafe;l;;6;12067aus2dehwis;17dehwis;x;x;#NAME?
2;206;4;aus2;willeeß;unsafe;l;?;6;220617aus2dehwis;217dehwis;x;x;#NAME?
3;207;28;aus2;ſtahwejuẜchi;safe;l;;7;22064aus2willeeß;24willeeß;x;x;#NAME?
3;207;24;aus2;ghajuſchas;safe;l;;12;320728aus2ſtahwejuẜchi;328ſtahwejuẜchi;x;0;#NAME?
3;207;26;aus2;ghajuẜchas;safe;l;;10;320724aus2ghajuſchas;324ghajuſchas;x;0;#NAME?
3;207;20;aus2;nahkuẜchas;safe;l;;10;320726aus2ghajuẜchas;326ghajuẜchas;x;0;#NAME?
3;207;6;aus2;paẜleppees;unsafe;l;;10;320720aus2nahkuẜchas;320nahkuẜchas;x;0;#NAME?
2;207;26;aus2;jis;trash;l;;10;32076aus2paẜleppees;36paẜleppees;x;0;#NAME?
1;207;7;aus2;noſtrahdajis;safe;l;;3;220726aus2jis;226jis;x;x;#NAME?
2;207;30;aus2;raddijis;safe;l;;12;12077aus2noſtrahdajis;17noſtrahdajis;x;x;#NAME?
2;207;12;aus2;ee⸗ẜohlijis;safe;l;;8;220730aus2raddijis;230raddijis;x;x;#NAME?
1;207;10;aus2;darrijis;safe;l;;11;220712aus2ee⸗ẜohlijis;212ee⸗ẜohlijis;x;x;#NAME?
2;207;9;aus2;darrijis;safe;l;;8;120710aus2darrijis;110darrijis;x;x;#NAME?
2;207;31;aus2;peſtijis;safe;l;;8;22079aus2darrijis;29darrijis;x;x;#NAME?
1;207;6;aus2;iß⸗bahrſtijis;safe;l;;8;220731aus2peſtijis;231peſtijis;x;x;#NAME?
1;207;16;aus2;Peewielis;unsafe;l;;13;12076aus2iß⸗bahrſtijis;16iß⸗bahrſtijis;x;x;#NAME?
3;207;8;aus2;mirris;unsafe;u;;9;120716aus2Peewielis;116Peewielis;x;x;#NAME?
2;207;18;aus2;apẜmeeß;unsafe;l;;6;32078aus2mirris;38mirris;x;0;#NAME?
2;207;2;aus2;kehreeß;unsafe;l;;7;220718aus2apẜmeeß;218apẜmeeß;x;x;#NAME?
1;207;22;aus2;tʒeeß;unsafe;l;;7;22072aus2kehreeß;22kehreeß;x;x;#NAME?
1;207;11;aus2;ee⸗weddiß;unsafe;l;;5;120722aus2tʒeeß;122tʒeeß;x;x;#NAME?
3;208;6;aus2;ſtrahdajuẜchi;safe;l;;9;120711aus2ee⸗weddiß;111ee⸗weddiß;x;x;#NAME?
2;208;11;aus2;dſirrdejuẜchi;safe;l;;13;32086aus2ſtrahdajuẜchi;36ſtrahdajuẜchi;x;0;#NAME?
1;208;25;aus2;teeẜahjuſchi;safe;l;;13;220811aus2dſirrdejuẜchi;211dſirrdejuẜchi;x;x;#NAME?
3;208;7;aus2;apẜmehjuẜchi;safe;l;;12;120825aus2teeẜahjuſchi;125teeẜahjuſchi;x;x;#NAME?
3;208;7;aus2;rahdijuſchi;safe;l;;12;32087aus2apẜmehjuẜchi;37apẜmehjuẜchi;x;0;#NAME?
3;208;11;aus2;nomirruẜchas;safe;l;;11;32087aus2rahdijuſchi;37rahdijuſchi;x;0;#NAME?
1;208;2;aus2;attgrees;unsafe;l;;12;320811aus2nomirruẜchas;311nomirruẜchas;x;0;#NAME?
1;208;12;aus2;peedſehrees;unsafe;l;;8;12082aus2attgrees;12attgrees;x;x;#NAME?
3;208;15;aus2;nomirris;unsafe;l;;11;120812aus2peedſehrees;112peedſehrees;x;x;#NAME?
3;208;25;aus2;nomirris;unsafe;l;;8;320815aus2nomirris;315nomirris;x;x;#NAME?
3;208;29;aus2;nomirris;unsafe;l;;8;320825aus2nomirris;325nomirris;x;x;#NAME?
1;208;11;aus2;aismidſis;unsafe;l;;8;320829aus2nomirris;329nomirris;x;0;#NAME?
2;208;15;aus2;ʒeetis;unsafe;l;?;9;120811aus2aismidſis;111aismidſis;x;x;#NAME?
2;208;2;aus2;Ꞩohda-jeeß;absolute_trash;l;;6;220815aus2ʒeetis;215ʒeetis;x;x;#NAME?
3;208;14;aus2;eekohdenajiß;safe;l;;10;22082aus2Ꞩohda-jeeß;22Ꞩohda-jeeß;x;x;#NAME?
3;208;14;aus2;pawehlejiß;safe;l;;12;320814aus2eekohdenajiß;314eekohdenajiß;x;0;#NAME?
3;208;24;aus2;ẜalauſijiß;safe;l;;10;320814aus2pawehlejiß;314pawehlejiß;x;0;#NAME?
3;209;15;aus2;paẜleppees;unsafe;l;;10;320824aus2ẜalauſijiß;324ẜalauſijiß;x;0;#NAME?
3;209;8;aus2;mirris;unsafe;l;;10;320915aus2paẜleppees;315paẜleppees;x;0;#NAME?
3;209;4;aus2;redſejiß;safe;l;;6;32098aus2mirris;38mirris;x;0;#NAME?
3;210;26;aus2;darrijuẜchi;safe;l;;8;32094aus2redſejiß;34redſejiß;x;0;#NAME?
3;210;25;aus2;dabbujuẜchi;safe;l;;11;321026aus2darrijuẜchi;326darrijuẜchi;x;x;#NAME?
3;210;28;aus2;ißtetʒejis;safe;l;;11;321025aus2dabbujuẜchi;325dabbujuẜchi;x;0;#NAME?
2;210;9;peri;rijis;safe;l;;10;321028aus2ißtetʒejis;328ißtetʒejis;x;0;#NAME?
2;210;8;peri;darrijis;safe;l;;5;22109peririjis;29rijis;x;x;#NAME?
3;210;13;aus2;aismidſis;unsafe;l;;8;22108peridarrijis;28darrijis;x;x;#NAME?
2;210;18;aus1;dehwis;unsafe;l;;9;321013aus2aismidſis;313aismidſis;x;0;#NAME?
2;210;26;aus1;dehwis;unsafe;l;;6;221018aus1dehwis;218dehwis;x;x;#NAME?
1;210;21;peri;ʒehleeß;unsafe;l;?;6;221026aus1dehwis;226dehwis;x;x;#NAME?
2;210;2;peri;wereeß;unsafe;l;;7;121021periʒehleeß;121ʒehleeß;x;x;#NAME?
3;211;12;aus2;pa⸗baͤhghuſſchi;safe;l;;6;22102periwereeß;22wereeß;x;x;#NAME?
3;211;6;aus2;dſirrdejuẜchi;safe;l;;15;321112aus2pa⸗baͤhghuſſchi;312pa⸗baͤhghuſſchi;x;0;#NAME?
2;211;30;aus2;darrijuẜchi;safe;l;;13;32116aus2dſirrdejuẜchi;36dſirrdejuẜchi;x;0;#NAME?
3;211;11;aus2;apghlabbojuẜchi;safe;l;;11;221130aus2darrijuẜchi;230darrijuẜchi;x;x;#NAME?
3;211;12;aus2;aprackuẜchi;safe;l;;15;321111aus2apghlabbojuẜchi;311apghlabbojuẜchi;x;0;#NAME?
3;211;11;aus2;jaͤhmuẜchi;safe;l;;11;321112aus2aprackuẜchi;312aprackuẜchi;x;0;#NAME?
3;211;7;aus2;notickuẜchas;safe;l;;10;321111aus2jaͤhmuẜchi;311jaͤhmuẜchi;x;0;#NAME?
1;211;8;aus1;apdohmajis;safe;l;;12;32117aus2notickuẜchas;37notickuẜchas;x;0;#NAME?
1;211;22;aus1;najis;safe;l;;10;12118aus1apdohmajis;18apdohmajis;x;x;#NAME?
3;211;3;aus2;turrejis;safe;l;;5;121122aus1najis;122najis;x;x;#NAME?
2;211;11;aus1;paliedſejis;safe;l;;8;32113aus2turrejis;33turrejis;x;0;#NAME?
2;211;17;aus1;paliedſejis;safe;l;;11;221111aus1paliedſejis;211paliedſejis;x;x;#NAME?
1;211;2;aus1;darrijis;safe;l;;11;221117aus1paliedſejis;217paliedſejis;x;x;#NAME?
1;211;5;aus1;darrijis;safe;l;;8;12112aus1darrijis;12darrijis;x;x;#NAME?
2;211;13;aus1;darrijis;safe;l;;8;12115aus1darrijis;15darrijis;x;x;#NAME?
2;211;14;aus1;darrijis;safe;l;;8;221113aus1darrijis;213darrijis;x;x;#NAME?
3;211;10;aus2;darrijis;safe;l;;8;221114aus1darrijis;214darrijis;x;x;#NAME?
1;211;6;aus1;dſiewojis;safe;l;;8;321110aus2darrijis;310darrijis;x;x;#NAME?
1;211;27;aus1;mirris;unsafe;l;;9;12116aus1dſiewojis;16dſiewojis;x;x;#NAME?
1;211;31;aus1;nomirris;unsafe;l;;6;121127aus1mirris;127mirris;x;x;#NAME?
3;211;27;aus2;nomirris;unsafe;l;;8;121131aus1nomirris;131nomirris;x;x;#NAME?
3;211;9;aus2;kļuis;unsafe;l;kļūt;8;321127aus2nomirris;327nomirris;x;x;#NAME?
3;211;21;aus2;dehwis;unsafe;l;;5;32119aus2kļuis;39kļuis;x;0;#NAME?
1;211;27;aus1;ẜapuwis;unsafe;l;;6;321121aus2dehwis;321dehwis;x;0;#NAME?
3;211;4;aus2;iß⸗ẜuhʒis;unsafe;l;;7;121127aus1ẜapuwis;127ẜapuwis;x;x;#NAME?
1;211;16;aus1;nolitʒis;unsafe;l;;9;32114aus2iß⸗ẜuhʒis;34iß⸗ẜuhʒis;x;0;#NAME?
3;211;27;aus2;klauſẜijeeß;safe;l;;8;121116aus1nolitʒis;116nolitʒis;x;x;#NAME?
3;211;29;aus2;dabbujeeß;safe;l;;11;321127aus2klauſẜijeeß;327klauſẜijeeß;x;0;#NAME?
3;211;13;aus2;paẜlehpeeß;unsafe;l;;9;321129aus2dabbujeeß;329dabbujeeß;x;0;#NAME?
